Scope,Mode,QQQ beta,QQQ band,SPY beta,SPY band,Name,Base CAGR,CAGR,CAGR Loss,Base Sharpe,Sharpe,Sharpe Loss,Base Max Drawdown,Max Drawdown,Max Drawdown Improvement,Turnover,Trade Count,Final Equity,Pass Sharpe,Pass CAGR,Candidate
Portfolio,config_weights,0.0,0.15,0.15,0.15,Portfolio config_weights qqq=0.00/0.15 spy=0.15/0.15,0.038791362946228425,0.03770769603917201,0.0010836669070564131,0.8692790127340393,0.8670154216934315,0.002263591040607804,-0.07901604652486238,-0.07588400229189851,0.003132044232963871,13.715055017915653,220,196467.02409970821,True,True,True
Portfolio,config_weights,0.0,0.2,0.15,0.15,Portfolio config_weights qqq=0.00/0.20 spy=0.15/0.15,0.038791362946228425,0.03770769603917201,0.0010836669070564131,0.8692790127340393,0.8670154216934315,0.002263591040607804,-0.07901604652486238,-0.07588400229189851,0.003132044232963871,13.715055017915653,220,196467.02409970821,True,True,True
Portfolio,config_weights,0.05,0.12,0.15,0.12,Portfolio config_weights qqq=0.05/0.12 spy=0.15/0.12,0.038791362946228425,0.037085268264440696,0.0017060946817877287,0.8692790127340393,0.8638154061316075,0.005463606602431836,-0.07901604652486238,-0.07596852841675761,0.003047518108104774,13.103131155510379,220,194328.05885431543,True,True,True
Portfolio,config_weights,0.05,0.2,0.15,0.08,Portfolio config_weights qqq=0.05/0.20 spy=0.15/0.08,0.038791362946228425,0.037023142036964884,0.0017682209092635404,0.8692790127340393,0.8620248811996241,0.007254131534415231,-0.07901604652486238,-0.07600028676578541,0.0030157597590769747,13.123891579726978,220,194115.7752353347,True,True,True
Portfolio,config_weights,0.0,0.1,0.15,0.12,Portfolio config_weights qqq=0.00/0.10 spy=0.15/0.12,0.038791362946228425,0.03765362823208007,0.001137734714148353,0.8692790127340393,0.8659601880634917,0.00331882467054756,-0.07901604652486238,-0.07600513384778051,0.0030109126770818673,13.69533996618619,220,196280.34184021252,True,True,True
Portfolio,config_weights,0.0,0.12,0.15,0.12,Portfolio config_weights qqq=0.00/0.12 spy=0.15/0.12,0.038791362946228425,0.03765362823208007,0.001137734714148353,0.8692790127340393,0.8659601880634917,0.00331882467054756,-0.07901604652486238,-0.07600513384778051,0.0030109126770818673,13.69533996618619,220,196280.34184021252,True,True,True
Portfolio,config_weights,0.0,0.15,0.15,0.12,Portfolio config_weights qqq=0.00/0.15 spy=0.15/0.12,0.038791362946228425,0.03765362823208007,0.001137734714148353,0.8692790127340393,0.8659601880634917,0.00331882467054756,-0.07901604652486238,-0.07600513384778051,0.0030109126770818673,13.69533996618619,220,196280.34184021252,True,True,True
Portfolio,config_weights,0.0,0.2,0.15,0.12,Portfolio config_weights qqq=0.00/0.20 spy=0.15/0.12,0.038791362946228425,0.03765362823208007,0.001137734714148353,0.8692790127340393,0.8659601880634917,0.00331882467054756,-0.07901604652486238,-0.07600513384778051,0.0030109126770818673,13.69533996618619,220,196280.34184021252,True,True,True
Portfolio,config_weights,0.05,0.15,0.15,0.1,Portfolio config_weights qqq=0.05/0.15 spy=0.15/0.10,0.038791362946228425,0.037054836225788756,0.0017365267204396684,0.8692790127340393,0.8630016588941376,0.006277353839901689,-0.07901604652486238,-0.07600697187135463,0.0030090746535077484,13.10485420920352,220,194224.0460088672,True,True,True
Portfolio,config_weights,0.05,0.1,0.15,0.12,Portfolio config_weights qqq=0.05/0.10 spy=0.15/0.12,0.038791362946228425,0.03707473056458177,0.0017166323816466544,0.8692790127340393,0.8636782053958674,0.00560080733817192,-0.07901604652486238,-0.07602947666700222,0.0029865698578601663,13.093301515000425,220,194292.03637616878,True,True,True
Portfolio,config_weights,0.0,0.1,0.15,0.1,Portfolio config_weights qqq=0.00/0.10 spy=0.15/0.10,0.038791362946228425,0.03760680330970323,0.0011845596365251954,0.8692790127340393,0.8650026578128999,0.004276354921139425,-0.07901604652486238,-0.07609809710915161,0.0029179494157107744,13.68365461108199,220,196118.80289157206,True,True,True
Portfolio,config_weights,0.0,0.12,0.15,0.1,Portfolio config_weights qqq=0.00/0.12 spy=0.15/0.10,0.038791362946228425,0.03760680330970323,0.0011845596365251954,0.8692790127340393,0.8650026578128999,0.004276354921139425,-0.07901604652486238,-0.07609809710915161,0.0029179494157107744,13.68365461108199,220,196118.80289157206,True,True,True
Portfolio,config_weights,0.0,0.15,0.15,0.1,Portfolio config_weights qqq=0.00/0.15 spy=0.15/0.10,0.038791362946228425,0.03760680330970323,0.0011845596365251954,0.8692790127340393,0.8650026578128999,0.004276354921139425,-0.07901604652486238,-0.07609809710915161,0.0029179494157107744,13.68365461108199,220,196118.80289157206,True,True,True
Portfolio,config_weights,0.0,0.2,0.15,0.1,Portfolio config_weights qqq=0.00/0.20 spy=0.15/0.10,0.038791362946228425,0.03760680330970323,0.0011845596365251954,0.8692790127340393,0.8650026578128999,0.004276354921139425,-0.07901604652486238,-0.07609809710915161,0.0029179494157107744,13.68365461108199,220,196118.80289157206,True,True,True
Portfolio,config_weights,0.05,0.12,0.15,0.1,Portfolio config_weights qqq=0.05/0.12 spy=0.15/0.10,0.038791362946228425,0.03703834443945553,0.0017530185067728965,0.8692790127340393,0.8627915907465962,0.0064874219874431205,-0.07901604652486238,-0.0760986369876342,0.0029174095372281883,13.09144580040618,220,194167.7011637069,True,True,True
Portfolio,config_weights,0.05,0.15,0.15,0.08,Portfolio config_weights qqq=0.05/0.15 spy=0.15/0.08,0.038791362946228425,0.03699578332054165,0.0017955796256867718,0.8692790127340393,0.8616660392727884,0.007612973461250894,-0.07901604652486238,-0.07614392334203546,0.0028721231828269245,13.104867799598644,220,194022.36078251372,True,True,True
Portfolio,config_weights,0.05,0.1,0.15,0.1,Portfolio config_weights qqq=0.05/0.10 spy=0.15/0.10,0.038791362946228425,0.03702780236012626,0.0017635605861021642,0.8692790127340393,0.8626521221902498,0.00662689054378951,-0.07901604652486238,-0.07615958289615021,0.002856463628712169,13.081616159896221,220,194131.6918245554,True,True,True
Portfolio,config_weights,0.0,0.1,0.15,0.08,Portfolio config_weights qqq=0.00/0.10 spy=0.15/0.08,0.038791362946228425,0.03754784115936216,0.001243521786866264,0.8692790127340393,0.8637361005751559,0.005542912158883362,-0.07901604652486238,-0.07619412568429729,0.0028219208405650953,13.683668201477115,219,195915.57106514173,True,True,True
Portfolio,config_weights,0.0,0.12,0.15,0.08,Portfolio config_weights qqq=0.00/0.12 spy=0.15/0.08,0.038791362946228425,0.03754784115936216,0.001243521786866264,0.8692790127340393,0.8637361005751559,0.005542912158883362,-0.07901604652486238,-0.07619412568429729,0.0028219208405650953,13.683668201477115,219,195915.57106514173,True,True,True
Portfolio,config_weights,0.0,0.15,0.15,0.08,Portfolio config_weights qqq=0.00/0.15 spy=0.15/0.08,0.038791362946228425,0.03754784115936216,0.001243521786866264,0.8692790127340393,0.8637361005751559,0.005542912158883362,-0.07901604652486238,-0.07619412568429729,0.0028219208405650953,13.683668201477115,219,195915.57106514173,True,True,True
Portfolio,config_weights,0.0,0.2,0.15,0.08,Portfolio config_weights qqq=0.00/0.20 spy=0.15/0.08,0.038791362946228425,0.03754784115936216,0.001243521786866264,0.8692790127340393,0.8637361005751559,0.005542912158883362,-0.07901604652486238,-0.07619412568429729,0.0028219208405650953,13.683668201477115,219,195915.57106514173,True,True,True
Portfolio,config_weights,0.05,0.12,0.15,0.08,Portfolio config_weights qqq=0.05/0.12 spy=0.15/0.08,0.038791362946228425,0.03697928533191375,0.0018120776143146777,0.8692790127340393,0.8614525713853002,0.00782644134873911,-0.07901604652486238,-0.07623558601952973,0.002780460505332649,13.091459390801305,220,193966.05007517012,True,True,True
