Scope,Mode,Name,Base CAGR,CAGR,CAGR Loss,Base Sharpe,Sharpe,Sharpe Loss,Base Max Drawdown,Max Drawdown,Max Drawdown Improvement,Base Turnover,Turnover,Turnover Limit,Trade Count,Final Equity,Pass CAGR,Pass Sharpe,Pass Max Drawdown,Pass Turnover,Candidate,QQQ start_threshold,QQQ step_size,QQQ position_step,QQQ max_adjustment,QQQ base_zero_cap,SPY start_threshold,SPY step_size,SPY position_step,SPY max_adjustment,SPY base_zero_cap
SPY,,"SPY ladder {'start_threshold': 0.15, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.2, 'base_zero_cap': 0.2}",0.07173089935570154,0.071343079971667,0.00038781938403453786,0.7488160994373855,0.74312549418925,0.005690605248135472,-0.1551843666002508,-0.13665073597305888,0.018533630627191933,26.38653005451441,26.434277828390954,31.66383606541729,185,351599.18819653144,True,True,True,True,True,,,,,,0.15,0.05,0.05,0.2,0.2
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.15, 'base_zero_cap': 0.15}",0.07173089935570154,0.07166892060885033,6.197874685121008e-05,0.7488160994373855,0.7469207230196736,0.0018953764177118693,-0.1551843666002508,-0.13665073597305888,0.018533630627191933,26.38653005451441,26.63966824119332,31.66383606541729,182,353555.3672863026,True,True,True,True,True,,,,,,0.2,0.05,0.05,0.15,0.15
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.15, 'base_zero_cap': 0.2}",0.07173089935570154,0.07166892060885033,6.197874685121008e-05,0.7488160994373855,0.7469207230196736,0.0018953764177118693,-0.1551843666002508,-0.13665073597305888,0.018533630627191933,26.38653005451441,26.63966824119332,31.66383606541729,182,353555.3672863026,True,True,True,True,True,,,,,,0.2,0.05,0.05,0.15,0.2
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.2, 'base_zero_cap': 0.15}",0.07173089935570154,0.07166892060885033,6.197874685121008e-05,0.7488160994373855,0.7469207230196736,0.0018953764177118693,-0.1551843666002508,-0.13665073597305888,0.018533630627191933,26.38653005451441,26.63966824119332,31.66383606541729,182,353555.3672863026,True,True,True,True,True,,,,,,0.2,0.05,0.05,0.2,0.15
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.075, 'max_adjustment': 0.15, 'base_zero_cap': 0.15}",0.07173089935570154,0.07194089872991749,-0.00020999937421595227,0.7488160994373855,0.7489419238908869,-0.0001258244535013997,-0.1551843666002508,-0.13665073597305888,0.018533630627191933,26.38653005451441,26.689668241193317,31.66383606541729,182,355196.05590612226,True,True,True,True,True,,,,,,0.2,0.05,0.075,0.15,0.15
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.075, 'max_adjustment': 0.15, 'base_zero_cap': 0.2}",0.07173089935570154,0.07194089872991749,-0.00020999937421595227,0.7488160994373855,0.7489419238908869,-0.0001258244535013997,-0.1551843666002508,-0.13665073597305888,0.018533630627191933,26.38653005451441,26.689668241193317,31.66383606541729,182,355196.05590612226,True,True,True,True,True,,,,,,0.2,0.05,0.075,0.15,0.2
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.075, 'max_adjustment': 0.2, 'base_zero_cap': 0.15}",0.07173089935570154,0.07194089872991749,-0.00020999937421595227,0.7488160994373855,0.7489419238908869,-0.0001258244535013997,-0.1551843666002508,-0.13665073597305888,0.018533630627191933,26.38653005451441,26.689668241193317,31.66383606541729,182,355196.05590612226,True,True,True,True,True,,,,,,0.2,0.05,0.075,0.2,0.15
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.2, 'base_zero_cap': 0.2}",0.07173089935570154,0.07146688109644561,0.00026401825925592703,0.7488160994373855,0.744786201925061,0.004029897512324521,-0.1551843666002508,-0.13665073597305888,0.018533630627191933,26.38653005451441,26.73966824119332,31.66383606541729,183,352341.2181415155,True,True,True,True,True,,,,,,0.2,0.05,0.05,0.2,0.2
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.075, 'max_adjustment': 0.2, 'base_zero_cap': 0.2}",0.07173089935570154,0.07172948054732631,1.4188083752308955e-06,0.7488160994373855,0.7462985590185278,0.0025175404188576556,-0.1551843666002508,-0.13665073597305888,0.018533630627191933,26.38653005451441,26.88966824119332,31.66383606541729,182,353920.0696804943,True,True,True,True,True,,,,,,0.2,0.05,0.075,0.2,0.2
SPY,,"SPY ladder {'start_threshold': 0.1, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.2, 'base_zero_cap': 0.2}",0.07173089935570154,0.07115884946659046,0.0005720498891110815,0.7488160994373855,0.7458749963367678,0.0029411031006176813,-0.1551843666002508,-0.136650735973059,0.01853363062719182,26.38653005451441,25.662768497668864,31.66383606541729,189,350497.6951123405,True,True,True,True,True,,,,,,0.1,0.05,0.05,0.2,0.2
SPY,,"SPY ladder {'start_threshold': 0.15, 'step_size': 0.05, 'position_step': 0.075, 'max_adjustment': 0.2, 'base_zero_cap': 0.2}",0.07173089935570154,0.0713181513251524,0.0004127480305491371,0.7488160994373855,0.7415065436476325,0.007309555789753008,-0.1551843666002508,-0.13688597802601166,0.018298388574239155,26.38653005451441,26.38468076657857,31.66383606541729,185,351449.9515003073,True,True,True,True,True,,,,,,0.15,0.05,0.075,0.2,0.2
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.075, 'max_adjustment': 0.15, 'base_zero_cap': 0.1}",0.07173089935570154,0.07188220972829429,-0.00015131037259275004,0.7488160994373855,0.7489672962378885,-0.00015119680050301731,-0.1551843666002508,-0.13916668951149003,0.016017677088760784,26.38653005451441,26.38966824119332,31.66383606541729,182,354841.41096639266,True,True,True,True,True,,,,,,0.2,0.05,0.075,0.15,0.1
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.075, 'max_adjustment': 0.2, 'base_zero_cap': 0.1}",0.07173089935570154,0.07188220972829429,-0.00015131037259275004,0.7488160994373855,0.7489672962378885,-0.00015119680050301731,-0.1551843666002508,-0.13916668951149003,0.016017677088760784,26.38653005451441,26.38966824119332,31.66383606541729,182,354841.41096639266,True,True,True,True,True,,,,,,0.2,0.05,0.075,0.2,0.1
SPY,,"SPY ladder {'start_threshold': 0.15, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.15, 'base_zero_cap': 0.15}",0.07173089935570154,0.07155442192969885,0.0001764774260026858,0.7488160994373855,0.7457676514119267,0.003048448025458783,-0.1551843666002508,-0.13945702855702757,0.015727338043223238,26.38653005451441,26.23427782839095,31.66383606541729,185,352866.8069599595,True,True,True,True,True,,,,,,0.15,0.05,0.05,0.15,0.15
SPY,,"SPY ladder {'start_threshold': 0.15, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.15, 'base_zero_cap': 0.2}",0.07173089935570154,0.07155442192969885,0.0001764774260026858,0.7488160994373855,0.7457676514119267,0.003048448025458783,-0.1551843666002508,-0.13945702855702757,0.015727338043223238,26.38653005451441,26.23427782839095,31.66383606541729,185,352866.8069599595,True,True,True,True,True,,,,,,0.15,0.05,0.05,0.15,0.2
SPY,,"SPY ladder {'start_threshold': 0.15, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.2, 'base_zero_cap': 0.15}",0.07173089935570154,0.07155442192969885,0.0001764774260026858,0.7488160994373855,0.7457676514119267,0.003048448025458783,-0.1551843666002508,-0.13945702855702757,0.015727338043223238,26.38653005451441,26.23427782839095,31.66383606541729,185,352866.8069599595,True,True,True,True,True,,,,,,0.15,0.05,0.05,0.2,0.15
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.1, 'base_zero_cap': 0.1}",0.07173089935570154,0.07187763756165944,-0.000146738205957897,0.7488160994373855,0.7493800821215251,-0.0005639826841395967,-0.1551843666002508,-0.13958586592693345,0.015598500673317361,26.38653005451441,26.439668241193317,31.66383606541729,182,354813.79640972754,True,True,True,True,True,,,,,,0.2,0.05,0.05,0.1,0.1
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.1, 'base_zero_cap': 0.15}",0.07173089935570154,0.07187763756165944,-0.000146738205957897,0.7488160994373855,0.7493800821215251,-0.0005639826841395967,-0.1551843666002508,-0.13958586592693345,0.015598500673317361,26.38653005451441,26.439668241193317,31.66383606541729,182,354813.79640972754,True,True,True,True,True,,,,,,0.2,0.05,0.05,0.1,0.15
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.1, 'base_zero_cap': 0.2}",0.07173089935570154,0.07187763756165944,-0.000146738205957897,0.7488160994373855,0.7493800821215251,-0.0005639826841395967,-0.1551843666002508,-0.13958586592693345,0.015598500673317361,26.38653005451441,26.439668241193317,31.66383606541729,182,354813.79640972754,True,True,True,True,True,,,,,,0.2,0.05,0.05,0.1,0.2
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.15, 'base_zero_cap': 0.1}",0.07173089935570154,0.07187763756165944,-0.000146738205957897,0.7488160994373855,0.7493800821215251,-0.0005639826841395967,-0.1551843666002508,-0.13958586592693345,0.015598500673317361,26.38653005451441,26.439668241193317,31.66383606541729,182,354813.79640972754,True,True,True,True,True,,,,,,0.2,0.05,0.05,0.15,0.1
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.2, 'base_zero_cap': 0.1}",0.07173089935570154,0.07187763756165944,-0.000146738205957897,0.7488160994373855,0.7493800821215251,-0.0005639826841395967,-0.1551843666002508,-0.13958586592693345,0.015598500673317361,26.38653005451441,26.439668241193317,31.66383606541729,182,354813.79640972754,True,True,True,True,True,,,,,,0.2,0.05,0.05,0.2,0.1
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08951160093624355,0.0004888798813424966,0.8692790127340394,0.8661548896594091,0.0031241230746302806,-0.17842778244744828,-0.16492570052879774,0.013502081918650544,34.90393951612028,35.082671948897755,41.88472741934434,196,477855.5861213969,True,True,True,True,True,0.2,0.05,0.025,0.2,0.15,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08951160093624355,0.0004888798813424966,0.8692790127340394,0.8661548896594091,0.0031241230746302806,-0.17842778244744828,-0.16492570052879774,0.013502081918650544,34.90393951612028,35.082671948897755,41.88472741934434,196,477855.5861213969,True,True,True,True,True,0.2,0.05,0.025,0.2,0.2,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08946109007137903,0.0005393907462070135,0.8692790127340394,0.8655572991637493,0.003721713570290053,-0.17842778244744828,-0.16492570052879785,0.013502081918650433,34.90393951612028,35.082671948897755,41.88472741934434,196,477451.5494569612,True,True,True,True,True,0.2,0.05,0.025,0.15,0.15,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08946109007137903,0.0005393907462070135,0.8692790127340394,0.8655572991637493,0.003721713570290053,-0.17842778244744828,-0.16492570052879785,0.013502081918650433,34.90393951612028,35.082671948897755,41.88472741934434,196,477451.5494569612,True,True,True,True,True,0.2,0.05,0.025,0.15,0.2,0.2,0.05,0.075,0.2,0.2
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.075, 'max_adjustment': 0.1, 'base_zero_cap': 0.1}",0.07173089935570154,0.07169948271414794,3.141664155359436e-05,0.7488160994373855,0.7472970498885317,0.0015190495488537348,-0.1551843666002508,-0.14184019617069055,0.013344170429560265,26.38653005451441,26.48966824119332,31.66383606541729,182,353739.3731344221,True,True,True,True,True,,,,,,0.2,0.05,0.075,0.1,0.1
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.075, 'max_adjustment': 0.1, 'base_zero_cap': 0.15}",0.07173089935570154,0.07169948271414794,3.141664155359436e-05,0.7488160994373855,0.7472970498885317,0.0015190495488537348,-0.1551843666002508,-0.14184019617069055,0.013344170429560265,26.38653005451441,26.48966824119332,31.66383606541729,182,353739.3731344221,True,True,True,True,True,,,,,,0.2,0.05,0.075,0.1,0.15
SPY,,"SPY ladder {'start_threshold': 0.2, 'step_size': 0.05, 'position_step': 0.075, 'max_adjustment': 0.1, 'base_zero_cap': 0.2}",0.07173089935570154,0.07169948271414794,3.141664155359436e-05,0.7488160994373855,0.7472970498885317,0.0015190495488537348,-0.1551843666002508,-0.14184019617069055,0.013344170429560265,26.38653005451441,26.48966824119332,31.66383606541729,182,353739.3731344221,True,True,True,True,True,,,,,,0.2,0.05,0.075,0.1,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08921769387550582,0.0007827869420802269,0.8692790127340394,0.8634758566587545,0.005803156075284921,-0.17842778244744828,-0.16591374498730105,0.012514037460147232,34.90393951612028,35.13267194889775,41.88472741934434,194,475509.1446946089,True,True,True,True,True,0.2,0.05,0.025,0.15,0.1,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.0891530444420805,0.0008474363755055503,0.8692790127340394,0.862543257808486,0.00673575492555345,-0.17842778244744828,-0.16591374498730138,0.012514037460146898,34.90393951612028,35.15767194889775,41.88472741934434,193,474994.47164948634,True,True,True,True,True,0.2,0.05,0.025,0.1,0.1,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.0891530444420805,0.0008474363755055503,0.8692790127340394,0.862543257808486,0.00673575492555345,-0.17842778244744828,-0.16591374498730138,0.012514037460146898,34.90393951612028,35.15767194889775,41.88472741934434,193,474994.47164948634,True,True,True,True,True,0.2,0.05,0.025,0.1,0.15,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.0891530444420805,0.0008474363755055503,0.8692790127340394,0.862543257808486,0.00673575492555345,-0.17842778244744828,-0.16591374498730138,0.012514037460146898,34.90393951612028,35.15767194889775,41.88472741934434,193,474994.47164948634,True,True,True,True,True,0.2,0.05,0.025,0.1,0.2,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08926819345575199,0.0007322873618340608,0.8692790127340394,0.8640730016967512,0.0052060110372882384,-0.17842778244744828,-0.1659137449873016,0.012514037460146676,34.90393951612028,35.13267194889775,41.88472741934434,194,475911.5376263087,True,True,True,True,True,0.2,0.05,0.025,0.2,0.1,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08929399800892157,0.000706482808664477,0.8692790127340394,0.8660421365119411,0.0032368762220983394,-0.17842778244744828,-0.16597777027404992,0.012450012173398362,34.90393951612028,34.880238284292986,41.88472741934434,196,476117.2788090076,True,True,True,True,True,0.15,0.05,0.025,0.2,0.2,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08921573693778839,0.0007847438797976558,0.8692790127340394,0.8653926639381042,0.0038863487959351906,-0.17842778244744828,-0.16597777027404992,0.012450012173398362,34.90393951612028,34.905238284292984,41.88472741934434,196,475493.55781340366,True,True,True,True,True,0.15,0.05,0.025,0.2,0.15,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08911478765763592,0.0008856931599501294,0.8692790127340394,0.8641973443110482,0.005081668422991181,-0.17842778244744828,-0.16597777027405014,0.01245001217339814,34.90393951612028,34.905238284292984,41.88472741934434,195,474690.1580618616,True,True,True,True,True,0.15,0.05,0.025,0.15,0.15,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08911478765763592,0.0008856931599501294,0.8692790127340394,0.8641973443110482,0.005081668422991181,-0.17842778244744828,-0.16597777027405014,0.01245001217339814,34.90393951612028,34.905238284292984,41.88472741934434,195,474690.1580618616,True,True,True,True,True,0.15,0.05,0.025,0.15,0.2,0.2,0.05,0.075,0.2,0.2
SPY,,"SPY ladder {'start_threshold': 0.1, 'step_size': 0.05, 'position_step': 0.05, 'max_adjustment': 0.2, 'base_zero_cap': 0.15}",0.07173089935570154,0.07110410153721136,0.0006267978184901768,0.7488160994373855,0.7461844484328506,0.002631651004534885,-0.1551843666002508,-0.143096127365837,0.012088239234413822,26.38653005451441,25.466227126533987,31.66383606541729,188,350170.9926832916,True,True,True,True,True,,,,,,0.1,0.05,0.05,0.2,0.15
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08961771889273384,0.00038276192485220406,0.8692790127340394,0.8673481317605942,0.0019308809734451815,-0.17842778244744828,-0.1666046356924762,0.011823146754972091,34.90393951612028,34.98267194889776,41.88472741934434,196,478705.47710702213,True,True,True,True,True,0.2,0.05,0.025,0.2,0.15,0.2,0.05,0.075,0.15,0.15
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08961771889273384,0.00038276192485220406,0.8692790127340394,0.8673481317605942,0.0019308809734451815,-0.17842778244744828,-0.1666046356924762,0.011823146754972091,34.90393951612028,34.98267194889776,41.88472741934434,196,478705.47710702213,True,True,True,True,True,0.2,0.05,0.025,0.2,0.15,0.2,0.05,0.075,0.15,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08961771889273384,0.00038276192485220406,0.8692790127340394,0.8673481317605942,0.0019308809734451815,-0.17842778244744828,-0.1666046356924762,0.011823146754972091,34.90393951612028,34.98267194889776,41.88472741934434,196,478705.47710702213,True,True,True,True,True,0.2,0.05,0.025,0.2,0.15,0.2,0.05,0.075,0.2,0.15
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08961771889273384,0.00038276192485220406,0.8692790127340394,0.8673481317605942,0.0019308809734451815,-0.17842778244744828,-0.1666046356924762,0.011823146754972091,34.90393951612028,34.98267194889776,41.88472741934434,196,478705.47710702213,True,True,True,True,True,0.2,0.05,0.025,0.2,0.2,0.2,0.05,0.075,0.15,0.15
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08961771889273384,0.00038276192485220406,0.8692790127340394,0.8673481317605942,0.0019308809734451815,-0.17842778244744828,-0.1666046356924762,0.011823146754972091,34.90393951612028,34.98267194889776,41.88472741934434,196,478705.47710702213,True,True,True,True,True,0.2,0.05,0.025,0.2,0.2,0.2,0.05,0.075,0.15,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08961771889273384,0.00038276192485220406,0.8692790127340394,0.8673481317605942,0.0019308809734451815,-0.17842778244744828,-0.1666046356924762,0.011823146754972091,34.90393951612028,34.98267194889776,41.88472741934434,196,478705.47710702213,True,True,True,True,True,0.2,0.05,0.025,0.2,0.2,0.2,0.05,0.075,0.2,0.15
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08956720310813293,0.00043327770945311705,0.8692790127340394,0.8667499979851806,0.0025290147488588044,-0.17842778244744828,-0.1666046356924762,0.011823146754972091,34.90393951612028,34.98267194889776,41.88472741934434,196,478300.7218423884,True,True,True,True,True,0.2,0.05,0.025,0.15,0.15,0.2,0.05,0.075,0.15,0.15
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08956720310813293,0.00043327770945311705,0.8692790127340394,0.8667499979851806,0.0025290147488588044,-0.17842778244744828,-0.1666046356924762,0.011823146754972091,34.90393951612028,34.98267194889776,41.88472741934434,196,478300.7218423884,True,True,True,True,True,0.2,0.05,0.025,0.15,0.15,0.2,0.05,0.075,0.15,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08956720310813293,0.00043327770945311705,0.8692790127340394,0.8667499979851806,0.0025290147488588044,-0.17842778244744828,-0.1666046356924762,0.011823146754972091,34.90393951612028,34.98267194889776,41.88472741934434,196,478300.7218423884,True,True,True,True,True,0.2,0.05,0.025,0.15,0.15,0.2,0.05,0.075,0.2,0.15
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08956720310813293,0.00043327770945311705,0.8692790127340394,0.8667499979851806,0.0025290147488588044,-0.17842778244744828,-0.1666046356924762,0.011823146754972091,34.90393951612028,34.98267194889776,41.88472741934434,196,478300.7218423884,True,True,True,True,True,0.2,0.05,0.025,0.15,0.2,0.2,0.05,0.075,0.15,0.15
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08956720310813293,0.00043327770945311705,0.8692790127340394,0.8667499979851806,0.0025290147488588044,-0.17842778244744828,-0.1666046356924762,0.011823146754972091,34.90393951612028,34.98267194889776,41.88472741934434,196,478300.7218423884,True,True,True,True,True,0.2,0.05,0.025,0.15,0.2,0.2,0.05,0.075,0.15,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08956720310813293,0.00043327770945311705,0.8692790127340394,0.8667499979851806,0.0025290147488588044,-0.17842778244744828,-0.1666046356924762,0.011823146754972091,34.90393951612028,34.98267194889776,41.88472741934434,196,478300.7218423884,True,True,True,True,True,0.2,0.05,0.025,0.15,0.2,0.2,0.05,0.075,0.2,0.15
SPY,,"SPY ladder {'start_threshold': 0.1, 'step_size': 0.05, 'position_step': 0.025, 'max_adjustment': 0.15, 'base_zero_cap': 0.15}",0.07173089935570154,0.07126365650111133,0.00046724285459021075,0.7488160994373855,0.7467644261764215,0.0020516732609640043,-0.1551843666002508,-0.1435789785637156,0.011605388036535214,26.38653005451441,25.749885630385258,31.66383606541729,190,351123.92374713684,True,True,True,True,True,,,,,,0.1,0.05,0.025,0.15,0.15
SPY,,"SPY ladder {'start_threshold': 0.1, 'step_size': 0.05, 'position_step': 0.025, 'max_adjustment': 0.15, 'base_zero_cap': 0.2}",0.07173089935570154,0.07126365650111133,0.00046724285459021075,0.7488160994373855,0.7467644261764215,0.0020516732609640043,-0.1551843666002508,-0.1435789785637156,0.011605388036535214,26.38653005451441,25.749885630385258,31.66383606541729,190,351123.92374713684,True,True,True,True,True,,,,,,0.1,0.05,0.025,0.15,0.2
SPY,,"SPY ladder {'start_threshold': 0.1, 'step_size': 0.05, 'position_step': 0.025, 'max_adjustment': 0.2, 'base_zero_cap': 0.15}",0.07173089935570154,0.07126365650111133,0.00046724285459021075,0.7488160994373855,0.7467644261764215,0.0020516732609640043,-0.1551843666002508,-0.1435789785637156,0.011605388036535214,26.38653005451441,25.749885630385258,31.66383606541729,190,351123.92374713684,True,True,True,True,True,,,,,,0.1,0.05,0.025,0.2,0.15
SPY,,"SPY ladder {'start_threshold': 0.1, 'step_size': 0.05, 'position_step': 0.025, 'max_adjustment': 0.2, 'base_zero_cap': 0.2}",0.07173089935570154,0.07126365650111133,0.00046724285459021075,0.7488160994373855,0.7467644261764215,0.0020516732609640043,-0.1551843666002508,-0.1435789785637156,0.011605388036535214,26.38653005451441,25.749885630385258,31.66383606541729,190,351123.92374713684,True,True,True,True,True,,,,,,0.1,0.05,0.025,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08891163701114957,0.0010888438064364792,0.8692790127340394,0.8625089082735414,0.006770104460497972,-0.17842778244744828,-0.1671008176237554,0.011326964823692887,34.90393951612028,34.93023828429298,41.88472741934434,192,473077.2812638538,True,True,True,True,True,0.15,0.05,0.025,0.1,0.1,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08891163701114957,0.0010888438064364792,0.8692790127340394,0.8625089082735414,0.006770104460497972,-0.17842778244744828,-0.1671008176237554,0.011326964823692887,34.90393951612028,34.93023828429298,41.88472741934434,192,473077.2812638538,True,True,True,True,True,0.15,0.05,0.025,0.1,0.15,0.2,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.08891163701114957,0.0010888438064364792,0.8692790127340394,0.8625089082735414,0.006770104460497972,-0.17842778244744828,-0.1671008176237554,0.011326964823692887,34.90393951612028,34.93023828429298,41.88472741934434,192,473077.2812638538,True,True,True,True,True,0.15,0.05,0.025,0.1,0.2,0.2,0.05,0.075,0.2,0.2
SPY,,"SPY ladder {'start_threshold': 0.1, 'step_size': 0.05, 'position_step': 0.075, 'max_adjustment': 0.2, 'base_zero_cap': 0.2}",0.07173089935570154,0.07053392196919317,0.0011969773865083688,0.7488160994373855,0.7407156144681427,0.00810048496924276,-0.1551843666002508,-0.14386324061326594,0.01132112598698487,26.38653005451441,25.57471637366986,31.66383606541729,188,346785.57192274294,True,True,True,True,True,,,,,,0.1,0.05,0.075,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.0893786317114098,0.0006218491061762421,0.8692790127340394,0.8655119134106999,0.003767099323339518,-0.17842778244744828,-0.16738257776282195,0.01104520468462633,34.90393951612028,35.00767194889775,41.88472741934434,196,476792.6583649129,True,True,True,True,True,0.2,0.05,0.025,0.2,0.15,0.2,0.05,0.05,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.0893786317114098,0.0006218491061762421,0.8692790127340394,0.8655119134106999,0.003767099323339518,-0.17842778244744828,-0.16738257776282195,0.01104520468462633,34.90393951612028,35.00767194889775,41.88472741934434,196,476792.6583649129,True,True,True,True,True,0.2,0.05,0.025,0.2,0.2,0.2,0.05,0.05,0.2,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.0894307665121361,0.0005697143054499421,0.8692790127340394,0.8659370433000428,0.003341969433996561,-0.17842778244744828,-0.16738257776282206,0.01104520468462622,34.90393951612028,34.957671948897755,41.88472741934434,196,477209.14628590824,True,True,True,True,True,0.2,0.05,0.025,0.15,0.15,0.2,0.05,0.05,0.15,0.15
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.0894307665121361,0.0005697143054499421,0.8692790127340394,0.8659370433000428,0.003341969433996561,-0.17842778244744828,-0.16738257776282206,0.01104520468462622,34.90393951612028,34.957671948897755,41.88472741934434,196,477209.14628590824,True,True,True,True,True,0.2,0.05,0.025,0.15,0.15,0.2,0.05,0.05,0.15,0.2
Portfolio,equal_weight_full_capital,Portfolio ladder equal_weight_full_capital,0.09000048081758605,0.0894307665121361,0.0005697143054499421,0.8692790127340394,0.8659370433000428,0.003341969433996561,-0.17842778244744828,-0.16738257776282206,0.01104520468462622,34.90393951612028,34.957671948897755,41.88472741934434,196,477209.14628590824,True,True,True,True,True,0.2,0.05,0.025,0.15,0.15,0.2,0.05,0.05,0.2,0.15
