英雄 ID,英雄名称,英雄评级,英雄胜率,英雄出场率,海克斯ID,源站排名,源站层级,海克斯阶级,海克斯名称,海克斯胜率,海克斯出场率,胜率差,综合得分
72,上古领主,3,0.497015,0.002625,1152,4,T1,黄金,钢化你心,0.527227,0.314923,0.030212000000000017,1.9441958584375114
72,上古领主,3,0.497015,0.002625,1353,5,T1,黄金,坦克引擎,0.511947,0.399022,0.014932000000000056,1.8558922273134897
72,上古领主,3,0.497015,0.002625,1181,6,T1,白银,重量级打击手,0.511915,0.340004,0.014900000000000024,1.6833263929976103
72,上古领主,3,0.497015,0.002625,2127,7,T2,白银,大师铸就,0.530214,0.023342,0.03319899999999998,1.1602119304076008
72,上古领主,3,0.497015,0.002625,1004,8,T2,棱彩,回归基本功,0.525852,0.01805,0.028837,1.049678873788533
72,上古领主,3,0.497015,0.002625,1041,9,T1,棱彩,歌利亚巨人,0.508835,0.232265,0.011820000000000053,1.3024110445777821
72,上古领主,3,0.497015,0.002625,2006,10,T1,棱彩,飞身踢,0.504744,0.286151,0.007728999999999986,1.3701216324461045
72,上古领主,3,0.497015,0.002625,1029,11,T2,黄金,虚幻武器,0.521837,0.00947,0.02482200000000001,0.9371377620880061
72,上古领主,3,0.497015,0.002625,1060,12,T2,白银,海洋龙魂,0.520614,0.022123,0.023599000000000037,0.9473149828398241
72,上古领主,3,0.497015,0.002625,1013,13,T1,黄金,星界躯体,0.503778,0.238618,0.0067629999999999635,1.210633871443822
72,上古领主,3,0.497015,0.002625,1401,14,T2,黄金,生机迸发,0.519284,0.023098,0.022268999999999983,0.9211510173301813
72,上古领主,3,0.497015,0.002625,2102,15,T1,黄金,高压锅,0.508317,0.168326,0.011302000000000034,1.104916429950316
72,上古领主,3,0.497015,0.002625,2095,16,T2,棱彩,掷骰狂人,0.519417,0.006554,0.022402000000000033,0.8758730894515299
72,上古领主,3,0.497015,0.002625,1081,17,T2,棱彩,踢踏舞,0.519481,0.000817,0.022465999999999986,0.8605618542662461
72,上古领主,3,0.497015,0.002625,1133,18,T2,黄金,魔法飞弹,0.519231,0.002757,0.022216000000000014,0.860759637492058
72,上古领主,3,0.497015,0.002625,1002,19,T2,黄金,尖端发明家,0.516782,0.018326,0.01976699999999998,0.8526932610257886
72,上古领主,3,0.497015,0.002625,1319,20,T1,白银,升级：献祭,0.502567,0.146639,0.005552000000000001,0.916370927380252
72,上古领主,3,0.497015,0.002625,1333,21,T2,白银,逃跑计划,0.508251,0.01928,0.011236000000000024,0.6694360368031316
72,上古领主,3,0.497015,0.002625,1079,22,T2,棱彩,战争交响乐,0.507937,0.001336,0.010921999999999987,0.6103334061575132
72,上古领主,3,0.497015,0.002625,1402,23,T2,棱彩,属性叠属性叠属性！,0.503759,0.002821,0.006743999999999972,0.5235483310099517
72,上古领主,3,0.497015,0.002625,1044,24,T2,白银,冰寒,0.502019,0.00788,0.0050040000000000084,0.5003366349166309
72,上古领主,3,0.497015,0.002625,2091,25,T2,黄金,无尽大杀四方,0.500617,0.008601,0.003601999999999994,0.47186288575056806
72,上古领主,3,0.497015,0.002625,1403,26,T2,黄金,属性叠属性！,0.499254,0.014211,0.002238999999999991,0.4584770061711858
72,上古领主,3,0.497015,0.002625,1097,27,T2,白银,巫师式思考,0.5,0.00123,0.0029850000000000154,0.4369426750325535
72,上古领主,3,0.497015,0.002625,1036,28,T2,黄金,火上浇油,0.496774,0.004931,-0.00024099999999999122,0.5050856881126682
72,上古领主,3,0.497015,0.002625,1046,29,T2,白银,炼狱龙魂,0.496523,0.007625,-0.0004919999999999924,0.491766860023177
72,上古领主,3,0.497015,0.002625,1026,30,T2,白银,唯快不破,0.496,0.001326,-0.0010149999999999881,0.4987053050944932
72,上古领主,3,0.497015,0.002625,1028,31,T2,白银,侵蚀,0.494505,0.009651,-0.0025100000000000122,0.44186039016754436
72,上古领主,3,0.497015,0.002625,1020,32,T2,黄金,黎明使者的坚决,0.484929,0.13159,-0.012085999999999986,-0.12206536468303447
72,上古领主,3,0.497015,0.002625,1420,33,T2,黄金,咏叹奏鸣,0.493366,0.008792,-0.003648999999999958,0.41952375199866077
72,上古领主,3,0.497015,0.002625,1416,34,T2,白银,海克斯科技龙魂,0.492994,0.008325,-0.004020999999999997,0.41277151741526824
72,上古领主,3,0.497015,0.002625,1053,35,T2,棱彩,科学狂人,0.492872,0.005207,-0.004143000000000008,0.41919108240218383
72,上古领主,3,0.497015,0.002625,1045,36,T2,棱彩,炼狱导管,0.491803,0.003235,-0.005211999999999994,0.40162213245935385
72,上古领主,3,0.497015,0.002625,2139,37,T2,黄金,豪猪,0.490326,0.022473,-0.0066890000000000005,0.31338968292775665
72,上古领主,3,0.497015,0.002625,1195,38,T2,棱彩,巨人杀手,0.491228,0.001209,-0.005786999999999987,0.39498308840031776
72,上古领主,3,0.497015,0.002625,1322,39,T2,黄金,罪恶快感,0.490291,0.002185,-0.006724000000000008,0.37170770520412183
72,上古领主,3,0.497015,0.002625,1151,40,T2,黄金,面包和奶酪,0.488491,0.01244,-0.008523999999999976,0.30259125127588254
72,上古领主,3,0.497015,0.002625,2115,41,T2,棱彩,软弹啪叽抓,0.488449,0.003213,-0.008565999999999963,0.3285455692596658
72,上古领主,3,0.497015,0.002625,1071,42,T2,黄金,更万用的瞄准镜,0.487805,0.004348,-0.009209999999999996,0.3111966044119272
72,上古领主,3,0.497015,0.002625,1305,43,T2,白银,练腿日,0.486336,0.019015,-0.010678999999999994,0.23644995098831806
72,上古领主,3,0.497015,0.002625,2031,44,T2,棱彩,空投熊,0.487562,0.002132,-0.00945299999999999,0.3123507840548815
72,上古领主,3,0.497015,0.002625,2034,45,T2,黄金,鲨鱼暴风,0.486945,0.008124,-0.010069999999999968,0.2814463987944683
72,上古领主,3,0.497015,0.002625,2128,46,T2,黄金,炽燃利息,0.485714,0.016332,-0.011301000000000005,0.23069924714799483
72,上古领主,3,0.497015,0.002625,1150,47,T2,黄金,面包和果酱,0.484729,0.01875,-0.012285999999999964,0.20217783907349945
72,上古领主,3,0.497015,0.002625,1337,48,T2,棱彩,尊我为王,0.485401,0.002906,-0.011613999999999958,0.2629719003589651
72,上古领主,3,0.497015,0.002625,1388,49,T2,棱彩,无限循环往复,0.484848,0.00175,-0.012166999999999983,0.2542790580287098
72,上古领主,3,0.497015,0.002625,1386,50,T2,白银,转得我眩晕了,0.483283,0.006978,-0.013731999999999966,0.20492651664256878
72,上古领主,3,0.497015,0.002625,2132,51,T3,黄金,术士果汁盒,0.481793,0.003786,-0.015221999999999958,0.18172962271749327
72,上古领主,3,0.497015,0.002625,1373,52,T3,黄金,缩小引擎,0.481567,0.004603,-0.015447999999999962,0.17442203481353719
72,上古领主,3,0.497015,0.002625,2043,53,T3,黄金,自然即是治愈,0.481013,0.006703,-0.01600199999999996,0.1562254944968955
72,上古领主,3,0.497015,0.002625,1238,54,T2,黄金,质变：棱彩阶,0.477382,0.044075,-0.01963300000000001,-0.03178774381475204
72,上古领主,3,0.497015,0.002625,2107,55,T3,棱彩,濒死悟道,0.479798,0.0021,-0.017216999999999982,0.1431345352142876
72,上古领主,3,0.497015,0.002625,1056,56,T3,白银,由心及物,0.478952,0.011337,-0.018062999999999996,0.09778649264390717
72,上古领主,3,0.497015,0.002625,1237,57,T2,白银,质变：黄金阶,0.477162,0.026004,-0.01985300000000001,0.016039796811270025
