英雄 ID,英雄名称,英雄评级,英雄胜率,英雄出场率,海克斯ID,源站排名,源站层级,海克斯阶级,海克斯名称,海克斯胜率,海克斯出场率,胜率差,综合得分
555,血港鬼影,5,0.4443088024849607,0.0077598078770362506,2127,59,T3,白银,大师铸就,0.44690516751845544,0.005971637266271948,0.002596365033494752,0.08877401400306996
555,血港鬼影,5,0.4443088024849607,0.0077598078770362506,2138,60,T3,白银,自适应防护,0.43059193294918807,0.006473512516361812,-0.013716869535772613,-0.11374717285737625
555,血港鬼影,5,0.4443088024849607,0.0077598078770362506,1046,61,T3,白银,炼狱龙魂,0.4291294642857143,0.0060767597848718526,-0.015179338199246384,-0.1526669289544263
555,血港鬼影,5,0.4443088024849607,0.0077598078770362506,1025,62,T3,白银,俯冲轰炸,0.4125944584382871,0.00673123223938093,-0.03171434404667356,-0.6050105760179074
517,解脱者,3,0.49645704162976084,0.006357593379109851,1129,1,T1,黄金,神射法师,0.5465657836680666,0.25327599480145363,0.05010874203830579,1.9762070784833492
517,解脱者,3,0.49645704162976084,0.006357593379109851,1315,2,T1,白银,快中求稳,0.5384120702448677,0.08366927973643039,0.04195502861510686,1.3478095960312158
517,解脱者,3,0.49645704162976084,0.006357593379109851,1056,3,T1,白银,由心及物,0.5300406565276313,0.05497380031952849,0.033583614897870484,1.050879202076305
517,解脱者,3,0.49645704162976084,0.006357593379109851,2097,4,T1,黄金,虚空冲刺,0.5260747004933052,0.05873198513281955,0.02961765886354434,0.9517582021763334
517,解脱者,3,0.49645704162976084,0.006357593379109851,1073,5,T1,白银,暗影疾奔,0.5206002918085181,0.05957219605473374,0.024143250178757236,0.8045269535586601
517,解脱者,3,0.49645704162976084,0.006357593379109851,1019,6,T1,棱彩,全凭身法,0.5204036535061873,0.11238131503356705,0.023946611876426493,0.9256139232689082
517,解脱者,3,0.49645704162976084,0.006357593379109851,1390,7,T1,黄金,超凡邪恶,0.5201351000259807,0.12744716604720083,0.023678058396219892,0.9543667493701217
517,解脱者,3,0.49645704162976084,0.006357593379109851,1344,8,T1,棱彩,最终形态,0.5168075684380032,0.04112480650314976,0.020350526808242397,0.6569589314733418
517,解脱者,3,0.49645704162976084,0.006357593379109851,1063,9,T1,黄金,狂徒豪气,0.5146846413095811,0.1289496121785055,0.018227599679820294,0.8093740992158577
517,解脱者,3,0.49645704162976084,0.006357593379109851,1388,10,T1,棱彩,无限循环往复,0.5138424821002386,0.05202685363774078,0.017385440470477798,0.6022290695027233
517,解脱者,3,0.49645704162976084,0.006357593379109851,1318,11,T1,白银,升级：中娅,0.5087413855640188,0.05705570225904986,0.01228434393425798,0.475204437081794
517,解脱者,3,0.49645704162976084,0.006357593379109851,1097,12,T1,白银,巫师式思考,0.5047796500324044,0.10218289280895342,0.008322608402643594,0.4752536652995862
517,解脱者,3,0.49645704162976084,0.006357593379109851,1030,13,T1,棱彩,尤里卡,0.49997886460667035,0.09791561467844341,0.0035218229769095055,0.3341571799676538
517,解脱者,3,0.49645704162976084,0.006357593379109851,2132,14,T1,黄金,术士果汁盒,0.49759697009272563,0.3169209373939389,0.0011399284629647899,0.7936148946976199
517,解脱者,3,0.49645704162976084,0.006357593379109851,1138,15,T1,白银,渴血,0.4953795169205277,0.1948337375727424,-0.0010775247092331686,-0.2201892283661746
517,解脱者,3,0.49645704162976084,0.006357593379109851,1020,16,T1,黄金,黎明使者的坚决,0.4939312781355063,0.07263478555996127,-0.0025257634942545404,0.03292573261878965
517,解脱者,3,0.49645704162976084,0.006357593379109851,1205,17,T1,白银,物理转魔法,0.4923321359491572,0.05991573056960506,-0.004124905680603641,0.019784873718319447
517,解脱者,3,0.49645704162976084,0.006357593379109851,1311,18,T1,黄金,溢流,0.4922127534528357,0.056339660438896384,-0.004244288176925126,0.025092921589679077
517,解脱者,3,0.49645704162976084,0.006357593379109851,1058,19,T1,棱彩,秘术冲拳,0.4855387626399913,0.07613221525955481,-0.010918278989769548,-0.20424498268641428
517,解脱者,3,0.49645704162976084,0.006357593379109851,1214,20,T1,白银,旋转至胜,0.4853224367103471,0.08812281151958147,-0.01113460491941376,-0.23885308786907417
517,解脱者,3,0.49645704162976084,0.006357593379109851,1180,21,T1,黄金,超强大脑,0.485266502961144,0.05730817943262998,-0.011190538668616856,-0.16659448610305755
517,解脱者,3,0.49645704162976084,0.006357593379109851,1401,22,T1,黄金,生机迸发,0.4757854406130268,0.05401355926591227,-0.020671601016734042,-0.41717803020802424
517,解脱者,3,0.49645704162976084,0.006357593379109851,2005,23,T1,棱彩,扳机炼狱,0.4756487025948104,0.04147247998807976,-0.02080833903495044,-0.3908770451256919
517,解脱者,3,0.49645704162976084,0.006357593379109851,2077,24,T1,黄金,贪欲束缚,0.47338793401776447,0.17940365719394386,-0.023069107611996376,-0.7827764965555315
517,解脱者,3,0.49645704162976084,0.006357593379109851,1375,25,T1,黄金,吞噬灵魂,0.47286669288242233,0.042101603437000736,-0.023590348747338508,-0.468226456029137
517,解脱者,3,0.49645704162976084,0.006357593379109851,1133,26,T1,黄金,魔法飞弹,0.46433392171114113,0.03986242063524913,-0.032123119918619714,-0.6954849006548911
517,解脱者,3,0.49645704162976084,0.006357593379109851,2123,27,T1,棱彩,超负荷,0.46360336262896445,0.04332673857437315,-0.03285367900079639,-0.7236964334849348
517,解脱者,3,0.49645704162976084,0.006357593379109851,2100,28,T1,黄金,急速之追求,0.4629899815193075,0.08510550234679602,-0.03346706011045336,-0.8404547064239076
517,解脱者,3,0.49645704162976084,0.006357593379109851,2082,29,T1,黄金,我们的治疗,0.4581063310163442,0.04406347524482008,-0.03835071061341666,-0.8753203171896617
517,解脱者,3,0.49645704162976084,0.006357593379109851,2087,30,T1,黄金,大法师,0.4572878331660533,0.07422828903255714,-0.03916920846370753,-0.9698616883482383
517,解脱者,3,0.49645704162976084,0.006357593379109851,1029,31,T1,黄金,虚幻武器,0.4570287194990283,0.0766702813671846,-0.03942832213073255,-0.9827728116226214
517,解脱者,3,0.49645704162976084,0.006357593379109851,2073,32,T1,白银,虹吸,0.45226793248945146,0.047084923387664214,-0.04418910914030938,-1.0417211104212265
517,解脱者,3,0.49645704162976084,0.006357593379109851,1156,33,T2,棱彩,沃格勒特的巫师帽,0.569525037610144,0.03851725536617468,0.0730679959803831,2.087896521999646
517,解脱者,3,0.49645704162976084,0.006357593379109851,1004,34,T2,棱彩,回归基本功,0.5631828978622327,0.017425063947087406,0.0667258562324719,1.8644936377419443
517,解脱者,3,0.49645704162976084,0.006357593379109851,1308,35,T2,白银,火狐,0.5076342733968026,0.023041646316730544,0.011177231767041718,0.36357813678073625
517,解脱者,3,0.49645704162976084,0.006357593379109851,1068,36,T2,黄金,循环往复,0.5044950867656283,0.019796693790717117,0.008038045135867422,0.270227966973493
517,解脱者,3,0.49645704162976084,0.006357593379109851,2107,37,T2,棱彩,濒死悟道,0.49875660553310536,0.026630133357615292,0.0022995639033445148,0.1301479485136691
517,解脱者,3,0.49645704162976084,0.006357593379109851,1238,38,T2,黄金,质变：棱彩阶,0.4973145594425896,0.02851336473431951,0.0008575178128287786,0.09534422001298978
517,解脱者,3,0.49645704162976084,0.006357593379109851,1060,39,T2,白银,海洋龙魂,0.49419533496645013,0.038860789881046,-0.002261706663310714,0.12099389024451995
517,解脱者,3,0.49645704162976084,0.006357593379109851,1151,40,T2,黄金,面包和奶酪,0.49382066789376805,0.015740503133200336,-0.002636373735992792,0.16613963130334508
517,解脱者,3,0.49645704162976084,0.006357593379109851,1415,41,T2,白银,双生火焰,0.4904311251314406,0.01968080262907378,-0.0060259164983202385,0.06429930499669544
517,解脱者,3,0.49645704162976084,0.006357593379109851,2098,42,T2,棱彩,吃过路兵,0.48830698287220026,0.025131826196369295,-0.008150058757560585,-0.0066610540902099225
517,解脱者,3,0.49645704162976084,0.006357593379109851,2099,43,T2,棱彩,飞升仪式,0.48292916400765795,0.02594306432787265,-0.01352787762210289,-0.1552133539104683
517,解脱者,3,0.49645704162976084,0.006357593379109851,1136,44,T2,白银,扇巴掌,0.48151881720430106,0.024635149789326426,-0.014938224425459778,-0.19053045354827935
517,解脱者,3,0.49645704162976084,0.006357593379109851,2016,45,T2,白银,注魔,0.478292070326516,0.02307061910714138,-0.018164971303244848,-0.27475171809980714
517,解脱者,3,0.49645704162976084,0.006357593379109851,1150,46,T2,黄金,面包和果酱,0.47779716889664536,0.021344668592667402,-0.01865987273311548,-0.28411103093937773
517,解脱者,3,0.49645704162976084,0.006357593379109851,1098,47,T2,黄金,急急小子,0.4774731247735234,0.03426653311589944,-0.01898391685623746,-0.3238856007229576
517,解脱者,3,0.49645704162976084,0.006357593379109851,1349,48,T2,棱彩,终极唤醒,0.47560693641618496,0.017901045503836824,-0.020850105213575887,-0.33557553394356754
517,解脱者,3,0.49645704162976084,0.006357593379109851,1332,49,T2,棱彩,不祥契约,0.4740717366151257,0.03934918834797149,-0.02238530501463515,-0.428784145973999
517,解脱者,3,0.49645704162976084,0.006357593379109851,1027,50,T2,棱彩,大地苏醒,0.4714686623012161,0.01327367697822074,-0.024988379328544752,-0.43731306218017313
517,解脱者,3,0.49645704162976084,0.006357593379109851,1112,51,T2,白银,终极不可阻挡,0.47112264763140815,0.019134458581326622,-0.02533439399835269,-0.4607793265247644
517,解脱者,3,0.49645704162976084,0.006357593379109851,2018,52,T2,白银,纯粹主义者 - 术师,0.4695210449927431,0.022814002963502562,-0.026935996637017734,-0.513252552752631
517,解脱者,3,0.49645704162976084,0.006357593379109851,1018,53,T2,棱彩,巨像的勇气,0.4651578320428827,0.013898661457083019,-0.03129920958687815,-0.6108551038942365
517,解脱者,3,0.49645704162976084,0.006357593379109851,1045,54,T2,棱彩,炼狱导管,0.45514112903225806,0.024635149789326426,-0.04131591259750278,-0.9096377593108929
517,解脱者,3,0.49645704162976084,0.006357593379109851,1323,55,T2,棱彩,残忍,0.4509427932246724,0.012950837313642874,-0.04551424840508844,-0.996115331625986
517,解脱者,3,0.49645704162976084,0.006357593379109851,1361,56,T3,棱彩,艾卡西亚的陷落,0.5603543743078627,0.007474979925995215,0.06389733267810188,1.7635577854023479
517,解脱者,3,0.49645704162976084,0.006357593379109851,1333,57,T3,白银,逃跑计划,0.5250696378830083,0.005943561004279695,0.02861259625324747,0.7979600705452006
517,解脱者,3,0.49645704162976084,0.006357593379109851,1319,58,T3,白银,升级：献祭,0.49521988527724664,0.006494044022085544,-0.0012371563525142015,0.22642502515425206
